text,date
cop,harass,photojournalist,jfrejnyc,march,2016-08-12 05:28
jew,color,lead,march,nyc,2016-08-12 05:15
blacklivesmatt,goe,httpnbcnewstobttuo,2016-08-12 05:15
racist,jew,color,lead,march,tishabav,2016-08-12 05:02
jew,color,lead,jfrejnyc,march,2016-08-12 04:56
jew,matter,unit,april,baskin,jewsblackl,2016-08-12 04:46
affirm,role,support,thank,ndlc,critlib,2016-08-12 04:21
blacklivesmatt,classroom,misterminor,httphubslyhzsj,2016-08-12 04:00
folk,role,stori,idea,2016-08-12 03:37
weeknd,donat,movement,httpbitlybom,2016-08-12 03:31
solidar,brotherssist,resist,usback,violenc,blacklivesmatt,2016-08-12 02:55
weeknd,donat,blacklivesmatt,httpowlyifuddq,2016-08-12 02:45
blacklivesmatt,pineappledoesgoonpizza,2016-08-12 02:37
twitter,2016-08-12 02:06
mother,rhanda,dormeu,cousin,creo,bradi,address,media,homego,rip,blacklivesmatt,2016-08-12 00:51
prais,revolutionari,lead,blmchiyouth,paulon,blacklivesmatt,2016-08-12 00:19
track,speech,blacklivesmatt,2016-08-12 00:06
solidarityi,declar,commun,attack,2016-08-12 00:06
stand,solidar,blacklivesmatt,everywher,2016-08-11 23:43
women,brother,demand,blacklivesmatt,2016-08-11 23:29
seattl,march,honor,anniversari,death,stopmurderouscop,2016-08-11 23:17
blacklivesmatt,2016-08-11 22:55
blacklivesmatt,benefit,show,thesecondc,proce,blm,2016-08-11 22:41
sister,get,blacklivesmatt,2016-08-11 22:35
blacklivesmatt,classroom,misterminor,httphubslyht,2016-08-11 22:10
weeknd,donat,blacklivesmatt,httpbitlyaovakk,2016-08-11 21:56
women,newmuseum,httpwwwnewmuseumorgcalendarviewblackwomenartistsforblacklivesmatt,2016-08-11 21:38
life,insur,compani,director,multer,fire,threaten,activist,fb,intelgrouphttpwwwtherootcomarticlesnewsnewyorklifeinsurancecoreymultershanellematthewsfacebook,2016-08-11 21:20
la,chapter,blacklivesmatt,outsid,hall,bc,lapd,chief,charli,beck,fire,2016-08-11 21:15
fire,director,coreymult,racist,messag,activist,httpbufflyajvrz,2016-08-11 21:00
media,poll,blacklivesmatt,itrusthillari,imwithh,2016-08-11 20:42
speak,piec,sogonechalleng,blacklivesmatt,2016-08-11 20:38
matter,fanat,blacklivesmatt,2016-08-11 20:37
theweeknd,donat,blacklivesmatt,httpthrcmrgyg,2016-08-11 20:32
theweeknd,donat,chunk,chang,blacklivesmatt,httptribalacfnk,2016-08-11 20:21
weeknd,money,mouth,donat,blacklivesmatt,httpbufflybowom,2016-08-11 20:06
weeknd,donat,blacklivesmatt,httpbitlyajqpcd,2016-08-11 20:06
founder,clinton,use,peopl,vote,httpdailycallercomblmleadersaysclintonsonlyuseblacksforphotoop,neverhillari,2016-08-11 19:31
caption,blacklivesmatt,2016-08-11 19:24
talk,imit,httpwwwindependentcoukstudentistudentsblacklivesmatterprotestsnusstudentsuklondonmanchesterwhitechapeldemomarchahtml,blacklivesmatt,2016-08-11 19:20
monday,im,folk,togeth,httpblrrmtvblmuk,2016-08-11 19:15
cartoon,goaluk,blacklivesmatt,harm,athlet,commit,excel,2016-08-11 19:07
week,studi,program,week,blacklivesmatt,2016-08-11 18:31
report,detail,baltimor,occup,right,fear,blacklivesmatt,2016-08-11 18:10
side,blacklivesmatt,2016-08-11 18:09
call,blacklivesmatt,crisi,2016-08-11 17:40
blacklivesmatt,movement,liber,imit,aadammuus,httpindpnaixpg,2016-08-11 17:13
twitter,look,autocomplet,blacklivesmatt,right,2016-08-11 17:08
blacklivesmatt,turn,union,cop,httpwwwhuffingtonpostcomentryblacklivesmatterpoliceunionsusceebbdddcdc,2016-08-11 16:44
multipl,blacklivesmatt,gunmen,car,woman,ferguson,protest,httptheralphretortcomupdatemultipleblmgunmenshotcarblackwomanfergusonprotest,2016-08-11 15:38
blacklivesmatt,doesnt,think,brendan,oneil,httpwwwspikedonlinecomnewsitearticletheproblemwithblacklivesmattervxgdjxupfi,2016-08-11 15:05
gift,univers,blacklivesmatt,httpwwwthefadercomtheweeknddonateblacklivesmatt,2016-08-11 14:30
fire,director,coreymult,racist,fb,messag,activist,httpwwwtherootcomarticlesnewsnewyorklifeinsurancecoreymultershanellematthewsfacebook,2016-08-11 11:29
bio,im,pussi,2016-08-11 11:15
author,chimamanda,discuss,blacklivesmatt,race,america,httpsamptwimgcomveffebfaeaad,2016-08-11 10:18
gabbydougla,disrespect,america,donaldtrump,potu,smh,blacklivesmatt,2016-08-11 09:12
music,iconedg,joey,gultri,warzon,blacklivesmatt,alllivesmatt,policebrut,warzon,httpswwwyoutubecomwatchvuiksooy,2016-08-11 09:09
report,baltimor,blacklivesmatt,newshourhttpsyoutubeanzyhdpxu,2016-08-11 07:53
blackvotesmatt,couldnt,trump,guiliani,bring,blacklivesmatt,httpfivethirtyeightcomfeaturestrumpisinfourthplaceamongblackvot,2016-08-11 07:07
kiss,goodby,fall,crime,rate,httpswwwwashingtonpostcomlocalpublicsafetybaltimoreofficialsjusticedepartmentpromisessweepingoverhaulofcitypolicefdedeeeedstoryhtml,blacklivesmatt,2016-08-11 06:26
weeknd,donat,blacklivesmatt,httpjustjfd,2016-08-11 06:04
