text,date
someth,blacklivesmatt,2016-07-08 04:36
outrag,blacklivesmatt,compass,contin,2016-07-08 04:36
dont,mean,blacklivesmatt,2016-07-08 04:36
pay,attent,blacklivesmatt,2016-07-08 04:35
artist,trinidadjamesgg,speak,blacklivesmatt,music,revoltl,2016-07-08 04:34
blacklivesmatt,2016-07-08 04:34
blacklivesmatt,poem,2016-07-08 04:34
tire,someon,understand,2016-07-08 04:33
blacklivesmatt,york,2016-07-08 04:33
tonight,geffen,osop,tanyaluciab,blacklivesmatt,blmla,altonsterl,philandocastilehttp,2016-07-08 04:33
peopl,dont,matter,2016-07-08 04:33
stop,matter,put,badg,world,matter,blacklivesmatt,2016-07-08 04:33
union,squar,blacklivesmatt,2016-07-08 04:32
steal,cultur,stay,men,women,murder,blacklivesmatt,2016-07-08 04:32
minnesota,castil,philandocastil,blacklivesmatt,2016-07-08 04:32
fbb,statement,shoot,altonsterl,philandocastil,blacklivesmatt,2016-07-08 04:30
amen,altonsterl,2016-07-08 04:30
gather,march,atlanta,atlisreadi,blacklivesmatt,philandocastil,2016-07-08 04:30
thurgood,marshal,suprem,court,unit,state,blacklivesmatt,2016-07-08 04:30
anger,anger,problem,mine,blacklivesmatt,2016-07-08 04:29
obama,concern,polit,blacklivesmatt,2016-07-08 04:29
alton,sterl,matter,philando,matter,blacklivesmatt,2016-07-08 04:29
johnlegend,altonsterl,philandocastil,blacklivesmatt,2016-07-08 04:29
davi,writer,activist,right,blacklivesmatt,2016-07-08 04:29
blacklivesmatt,2016-07-08 04:29
word,presid,blacklivesmatt,2016-07-08 04:28
activist,leader,blacklivesmatt,2016-07-08 04:28
concern,issu,polit,potu,blacklivesmatt,2016-07-08 04:28
potu,recognit,place,group,citizen,2016-07-08 04:28
amaz,altonsterl,philandocastil,blacklivesmatt,2016-07-08 04:28
blacklivesmatt,doesnt,equat,care,peopl,2016-07-08 04:27
tamir,rice,cleveland,blacklivesmatt,2016-07-08 04:27
baton,roug,la,blacklivesmatt,2016-07-08 04:27
peopl,dont,matter,potu,2016-07-08 04:26
falcon,mn,blacklivesmatt,2016-07-08 04:26
street,blacklivesmatt,thing,way,2016-07-08 04:25
valu,wisdom,action,choos,thing,blacklivesmatt,2016-07-08 04:25
day,matter,matter,blacklivesmatt,2016-07-08 04:24
blacklivesmatt,2016-07-08 04:24
blind,blacklivesmatt,2016-07-08 04:24
stop,blacklivesmatt,2016-07-08 04:24
blacklivesmatt,nyc,outsid,window,th,2016-07-08 04:22
need,blacklivesmatt,2016-07-08 04:22
blacklivesmatt,march,ave,polic,2016-07-08 04:21
fear,mani,peopl,bc,color,skin,blacklivesmatt,2016-07-08 04:20
demonstr,blacklivesmatt,2016-07-08 04:19
post,teacher,time,educolor,2016-07-08 04:19
beyonc,blacklivesmatt,2016-07-08 04:19
past,day,philandocastil,2016-07-08 04:18
pray,god,dont,brother,bs,ingoditrust,blacklivesmatt,2016-07-08 04:18
heart,goe,alton,sterl,philando,castil,blacklivesmatt,2016-07-08 04:18
themelaninplug,import,thing,knowyourright,blacklivesmatt,2016-07-08 04:18
pleas,polic,blacklivesmatt,altonserl,2016-07-08 04:17
man,america,problem,racism,wont,deni,blacklivesmatt,2016-07-08 04:16
heartbreak,blacklivesmatt,2016-07-08 04:16
sht,altonsterlin,philandocastil,blacklivesmatt,2016-07-08 04:15
blacklivesmatt,murder,peopl,2016-07-08 04:13
opinion,blacklivesmatt,opinion,2016-07-08 04:13
speak,outjoin,demand,account,blacklivesmatt,2016-07-08 04:13
cop,march,side,blacklivesmatt,manhattan,2016-07-08 04:13
need,charact,blacklivesmatt,expectu,cc,2016-07-08 04:11
racism,kill,control,law,polic,blacklivesmatt,polit,2016-07-08 04:11
video,blacklivesmatt,protest,stop,manhattan,traffic,shoot,march,2016-07-08 04:11
blacklivesmatt,2016-07-08 04:11
im,honestli,scare,blacklivesmatt,2016-07-08 04:10
th,avenu,blacklivesmatt,2016-07-08 04:09
traffic,stop,car,honk,blacklivesmatt,march,2016-07-08 04:09
